,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS,BLK,HIT,FOW,FOL,FO%,Ht,Wt,S/C,Exp,Team,specific_pos,Cap%,Salary
182,Jake DeBrusk,27.0,LW,47.0,12.0,13.0,25.0,13.0,12.0,8.0,2.0,2.0,2.0,8.0,5.0,0.0,100.0,12.0,785.0,16:42,1.5,1.3,2.7,26.0,42.0,5.0,13.0,27.8,6-0,197.0,L/-,6.0,BOS,"RW, LW",4.8,4000000.0
183,Morgan Geekie,25.0,C,42.0,8.0,15.0,23.0,9.0,14.0,6.0,2.0,0.0,0.0,10.0,5.0,0.0,73.0,11.0,647.0,15:24,1.2,1.0,2.2,32.0,49.0,149.0,192.0,43.7,6-3,200.0,R/-,4.0,BOS,"C, RW",2.4,2000000.0
184,Hampus Lindholm,30.0,D,48.0,1.0,17.0,18.0,12.0,48.0,0.0,1.0,0.0,0.0,13.0,4.0,0.0,61.0,1.6,1144.0,23:51,0.4,3.1,3.5,67.0,21.0,0.0,0.0,,6-4,215.0,L/-,10.0,BOS,LD,7.8,6500000.0
185,Danton Heinen,28.0,C,40.0,8.0,9.0,17.0,11.0,18.0,7.0,1.0,0.0,2.0,9.0,0.0,0.0,72.0,11.1,564.0,14:06,0.9,1.0,1.9,28.0,28.0,9.0,10.0,47.4,6-2,195.0,L/-,7.0,BOS,"LW, RW",0.9,775000.0
186,Matthew Poitras,19.0,C,33.0,5.0,10.0,15.0,4.0,6.0,5.0,0.0,0.0,1.0,9.0,1.0,0.0,40.0,12.5,442.0,13:24,0.7,0.6,1.3,15.0,15.0,111.0,143.0,43.7,5-11,180.0,R/-,0.0,BOS,C,1.0,870000.0
187,Kevin Shattenkirk,35.0,D,40.0,5.0,8.0,13.0,-5.0,10.0,3.0,2.0,0.0,0.0,3.0,5.0,0.0,61.0,8.2,633.0,15:50,1.0,0.9,1.8,50.0,23.0,0.0,0.0,,6-0,212.0,R/-,13.0,BOS,RD,1.3,1050000.0
188,Brandon Carlo,27.0,D,43.0,3.0,9.0,12.0,21.0,24.0,3.0,0.0,0.0,1.0,9.0,0.0,0.0,49.0,6.1,870.0,20:15,0.4,3.2,3.6,78.0,59.0,0.0,0.0,,6-6,218.0,R/-,7.0,BOS,RD,4.9,4100000.0
189,Matt Grzelcyk,30.0,D,34.0,2.0,5.0,7.0,6.0,16.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,38.0,5.3,604.0,17:46,0.1,1.6,1.7,34.0,21.0,0.0,0.0,,5-10,176.0,L/-,7.0,BOS,LD,4.4,3687500.0
190,Jakub Lauko,23.0,C,35.0,2.0,4.0,6.0,-2.0,20.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,22.0,9.1,328.0,9:23,-0.1,0.3,0.1,9.0,71.0,4.0,4.0,50.0,6-0,196.0,L/-,1.0,BOS,"LW, RW",0.9,787500.0
191,Derek Forbort,31.0,D,24.0,0.0,4.0,4.0,12.0,17.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,15.0,0.0,433.0,18:04,-0.1,1.7,1.6,44.0,38.0,0.0,0.0,,6-4,208.0,L/-,8.0,BOS,LD,3.6,3000000.0
192,Jesper Boqvist,25.0,C,13.0,1.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,6.7,133.0,10:16,0.0,0.3,0.3,4.0,13.0,15.0,17.0,46.9,6-1,184.0,L/-,4.0,BOS,"C, LW",0.9,775000.0
193,Parker Wotherspoon,26.0,D,19.0,0.0,3.0,3.0,3.0,13.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,329.0,17:20,-0.1,0.9,0.7,36.0,31.0,0.0,0.0,,6-1,190.0,L/-,1.0,BOS,LD,0.9,775000.0
194,Oskar Steen,25.0,C,29.0,1.0,0.0,1.0,-1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.5,260.0,8:58,-0.5,0.2,-0.3,17.0,51.0,0.0,2.0,0.0,5-9,199.0,R/-,3.0,BOS,"C, RW",1.0,800000.0
195,Jeremy Swayman,25.0,G,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1542.0,57:06,0.0,0.0,6.2,0.0,0.0,0.0,0.0,,6-2,194.0,-/L,3.0,BOS,G,4.2,3475000.0
196,Linus Ullmark,30.0,G,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1363.0,59:16,0.0,0.0,4.8,0.0,0.0,0.0,0.0,,6-5,212.0,-/L,8.0,BOS,G,6.0,5000000.0
197,Sam Reinhart,28.0,C,47.0,35.0,25.0,60.0,15.0,21.0,13.0,18.0,4.0,9.0,21.0,4.0,0.0,128.0,27.3,951.0,20:15,6.6,1.7,8.3,42.0,22.0,155.0,182.0,46.0,6-2,193.0,R/-,9.0,FLA,RW,7.8,6500000.0
198,Carter Verhaeghe,28.0,C,47.0,24.0,25.0,49.0,14.0,20.0,18.0,6.0,0.0,5.0,21.0,4.0,0.0,152.0,15.8,840.0,17:52,4.8,1.5,6.3,13.0,27.0,22.0,32.0,40.7,6-2,180.0,L/-,4.0,FLA,LW,5.0,4166667.0
199,Matthew Tkachuk,26.0,LW,47.0,15.0,33.0,48.0,10.0,48.0,14.0,1.0,0.0,1.0,18.0,15.0,0.0,176.0,8.5,895.0,19:02,3.6,1.5,5.1,16.0,60.0,3.0,5.0,37.5,6-2,201.0,L/-,7.0,FLA,RW,11.4,9500000.0
200,Aleksander Barkov,28.0,C,41.0,11.0,36.0,47.0,20.0,18.0,10.0,1.0,0.0,2.0,20.0,15.0,1.0,120.0,9.2,788.0,19:14,3.4,1.7,5.1,31.0,41.0,328.0,268.0,55.0,6-3,215.0,L/-,10.0,FLA,C,12.0,10000000.0
201,Evan Rodrigues,30.0,C,47.0,7.0,20.0,27.0,15.0,18.0,6.0,1.0,0.0,1.0,15.0,5.0,0.0,105.0,6.7,748.0,15:55,1.2,1.5,2.7,16.0,40.0,20.0,17.0,54.1,5-11,184.0,R/-,8.0,FLA,"LW, C",3.6,3000000.0
202,Sam Bennett,27.0,C,35.0,11.0,11.0,22.0,5.0,59.0,7.0,4.0,0.0,2.0,7.0,4.0,0.0,82.0,13.4,589.0,16:50,1.6,0.9,2.5,13.0,54.0,210.0,233.0,47.4,6-1,195.0,L/-,9.0,FLA,C,5.3,4425000.0
203,Oliver Ekman-Larsson,32.0,D,47.0,8.0,14.0,22.0,-5.0,44.0,7.0,1.0,0.0,2.0,6.0,8.0,0.0,73.0,11.0,895.0,19:02,1.8,1.6,3.4,48.0,34.0,0.0,0.0,,6-2,200.0,L/-,13.0,FLA,LD,2.7,2250000.0
204,Gustav Forsling,27.0,D,46.0,7.0,14.0,21.0,34.0,35.0,6.0,1.0,0.0,0.0,14.0,0.0,0.0,102.0,6.9,1016.0,22:06,1.5,4.7,6.2,63.0,51.0,0.0,0.0,,6-0,186.0,L/-,6.0,FLA,LD,3.2,2666667.0
205,Anton Lundell,22.0,C,43.0,4.0,14.0,18.0,8.0,18.0,4.0,0.0,0.0,0.0,11.0,2.0,1.0,92.0,4.3,666.0,15:30,0.3,1.1,1.4,16.0,14.0,265.0,230.0,53.5,6-1,185.0,L/-,2.0,FLA,"C, LW",1.1,925000.0
206,Eetu Luostarinen,25.0,C,47.0,8.0,5.0,13.0,-6.0,12.0,6.0,2.0,0.0,2.0,5.0,0.0,0.0,69.0,11.6,763.0,16:14,-0.1,0.7,0.6,34.0,52.0,76.0,67.0,53.1,6-3,190.0,L/-,4.0,FLA,"LW, C",1.8,1500000.0
207,Niko Mikkola,27.0,D,47.0,3.0,10.0,13.0,9.0,20.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,58.0,5.2,947.0,20:09,0.4,2.8,3.1,79.0,85.0,0.0,0.0,,6-4,209.0,L/-,4.0,FLA,LD,3.0,2500000.0
208,Aaron Ekblad,27.0,D,30.0,2.0,11.0,13.0,21.0,40.0,2.0,0.0,0.0,0.0,8.0,3.0,0.0,61.0,3.3,638.0,21:15,0.7,3.0,3.6,37.0,36.0,0.0,0.0,,6-4,215.0,R/-,9.0,FLA,RD,9.0,7500000.0
209,Kevin Stenlund,27.0,C,47.0,8.0,3.0,11.0,-5.0,40.0,8.0,0.0,0.0,2.0,3.0,0.0,0.0,48.0,16.7,602.0,12:49,0.2,0.5,0.7,29.0,35.0,274.0,226.0,54.8,6-4,211.0,R/-,5.0,FLA,"C, RW",1.2,1000000.0
210,Dmitry Kulikov,33.0,D,43.0,0.0,11.0,11.0,2.0,32.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,47.0,0.0,722.0,16:48,0.2,1.8,1.9,52.0,53.0,0.0,0.0,,6-1,201.0,L/-,14.0,FLA,LD/RD,1.2,1000000.0
211,Brandon Montour,29.0,D,31.0,2.0,8.0,10.0,-2.0,10.0,2.0,0.0,0.0,1.0,2.0,6.0,0.0,79.0,2.5,720.0,23:14,0.3,1.5,1.7,29.0,28.0,0.0,0.0,,6-0,194.0,R/-,7.0,FLA,RD,4.2,3500000.0
212,Josh Mahura,25.0,D,19.0,0.0,5.0,5.0,-4.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,16.0,0.0,239.0,12:36,0.2,0.2,0.4,13.0,16.0,0.0,0.0,,6-0,185.0,L/-,5.0,FLA,LD/RD,1.1,925000.0
213,Ryan Lomberg,29.0,LW,47.0,2.0,1.0,3.0,0.0,38.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,4.1,451.0,9:36,-0.8,0.5,-0.2,10.0,72.0,3.0,7.0,30.0,5-9,187.0,L/-,5.0,FLA,LW,1.0,800000.0
214,Jonah Gadjovich,25.0,LW,19.0,1.0,2.0,3.0,0.0,66.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,5.6,128.0,6:46,0.0,0.2,0.2,6.0,21.0,0.0,0.0,,6-2,209.0,L/-,3.0,FLA,"LW, RW",1.0,810000.0
215,Steven Lorentz,27.0,C,28.0,1.0,2.0,3.0,-7.0,6.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,22.0,4.5,239.0,8:32,-0.3,0.0,-0.2,10.0,33.0,47.0,50.0,48.5,6-4,206.0,L/-,3.0,FLA,"C, LW, RW",1.3,1050000.0
216,Sergei Bobrovsky,35.0,G,35.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,2040.0,58:17,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,6-2,182.0,-/L,13.0,FLA,G,12.0,10000000.0
217,Mackie Samoskevich,21.0,RW,5.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,59.0,11:54,-0.2,0.0,-0.2,2.0,2.0,0.0,1.0,0.0,5-11,183.0,R/-,0.0,FLA,RW,1.1,925000.0
218,Anthony Stolarz,30.0,G,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,763.0,54:30,0.0,0.0,2.3,0.0,0.0,0.0,0.0,,6-6,243.0,-/L,6.0,FLA,G,1.3,1100000.0
219,William Nylander,27.0,C,46.0,23.0,38.0,61.0,4.0,12.0,15.0,6.0,2.0,3.0,21.0,16.0,1.0,194.0,11.9,928.0,20:11,5.6,1.0,6.6,14.0,18.0,15.0,25.0,37.5,6-0,204.0,R/-,8.0,TOR,RW,8.3,6962366.0
220,Auston Matthews,26.0,C,45.0,39.0,18.0,57.0,13.0,4.0,30.0,9.0,0.0,4.0,11.0,6.0,1.0,195.0,20.0,958.0,21:17,6.7,1.4,8.0,55.0,42.0,395.0,350.0,53.0,6-3,208.0,L/-,7.0,TOR,C,13.9,11640250.0
221,Morgan Rielly,29.0,D,46.0,7.0,31.0,38.0,1.0,8.0,6.0,1.0,0.0,0.0,20.0,11.0,0.0,121.0,5.8,1123.0,24:24,3.0,2.0,5.0,92.0,38.0,0.0,0.0,,6-1,222.0,L/-,10.0,TOR,LD,9.0,7500000.0
222,John Tavares,33.0,C,46.0,12.0,22.0,34.0,-2.0,10.0,8.0,4.0,0.0,4.0,16.0,6.0,0.0,170.0,7.1,846.0,18:23,2.1,0.7,2.8,25.0,51.0,497.0,309.0,61.7,6-1,216.0,L/-,14.0,TOR,"C, LW",13.2,11000000.0
223,Max Domi,28.0,LW,46.0,4.0,20.0,24.0,1.0,60.0,3.0,1.0,0.0,0.0,19.0,1.0,0.0,63.0,6.3,592.0,12:52,1.1,0.6,1.7,10.0,30.0,139.0,129.0,51.9,5-10,194.0,L/-,8.0,TOR,"C, RW",3.6,3000000.0
224,Calle Jarnkrok,32.0,C,46.0,10.0,9.0,19.0,13.0,16.0,9.0,0.0,1.0,3.0,7.0,1.0,1.0,85.0,11.8,704.0,15:18,0.9,1.1,2.0,13.0,34.0,62.0,64.0,49.2,6-0,192.0,R/-,10.0,TOR,"RW, C, LW",2.5,2100000.0
225,Matthew Knies,21.0,LW,44.0,8.0,9.0,17.0,2.0,21.0,8.0,0.0,0.0,1.0,7.0,2.0,0.0,57.0,14.0,627.0,14:16,0.7,0.7,1.3,14.0,78.0,0.0,1.0,0.0,6-2,210.0,L/-,1.0,TOR,"LW, RW",1.1,925000.0
226,Jake McCabe,30.0,D,40.0,4.0,13.0,17.0,3.0,30.0,3.0,1.0,0.0,0.0,11.0,1.0,1.0,44.0,9.1,811.0,20:16,1.0,1.6,2.7,69.0,87.0,0.0,0.0,,6-1,204.0,L/-,10.0,TOR,LD/RD,2.4,2000000.0
227,Nicholas Robertson,22.0,LW,28.0,7.0,7.0,14.0,2.0,0.0,6.0,1.0,0.0,1.0,6.0,1.0,0.0,44.0,15.9,306.0,10:56,1.2,0.4,1.5,12.0,15.0,0.0,0.0,,5-9,178.0,L/-,3.0,TOR,"LW, RW",1.0,796667.0
228,T.J. Brodie,33.0,D,45.0,0.0,11.0,11.0,9.0,22.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,25.0,0.0,977.0,21:43,-0.1,2.4,2.2,96.0,22.0,0.0,0.0,,6-2,187.0,L/-,13.0,TOR,,,
229,Noah Gregor,25.0,C,45.0,5.0,4.0,9.0,-8.0,13.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,76.0,6.6,505.0,11:13,0.0,0.2,0.1,20.0,79.0,13.0,8.0,61.9,6-0,190.0,L/-,4.0,TOR,"LW, RW",0.9,775000.0
230,Timothy Liljegren,24.0,D,29.0,2.0,7.0,9.0,3.0,6.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0,28.0,7.1,556.0,19:10,0.4,1.2,1.6,66.0,32.0,0.0,0.0,,6-1,192.0,R/-,4.0,TOR,RD,1.7,1400000.0
231,David Kampf,29.0,C,45.0,4.0,4.0,8.0,-8.0,14.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,46.0,8.7,588.0,13:03,-0.5,0.3,-0.2,16.0,40.0,259.0,247.0,51.2,6-2,197.0,L/-,6.0,TOR,C,2.9,2400000.0
232,Pontus Holmberg,24.0,RW,20.0,2.0,6.0,8.0,4.0,8.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,23.0,8.7,215.0,10:45,0.4,0.3,0.7,11.0,13.0,23.0,28.0,45.1,6-0,188.0,L/-,1.0,TOR,"C, LW",1.0,800000.0
233,Bobby McMann,27.0,F,23.0,2.0,5.0,7.0,-4.0,26.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,33.0,6.1,215.0,9:22,0.3,0.1,0.3,3.0,36.0,0.0,1.0,0.0,6-2,210.0,L/-,1.0,TOR,"RW, LW",0.9,762500.0
234,Mark Giordano,40.0,D,31.0,1.0,5.0,6.0,7.0,31.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,40.0,2.5,533.0,17:12,0.0,1.4,1.5,63.0,30.0,0.0,0.0,,6-0,205.0,L/-,17.0,TOR,LD,1.0,800000.0
235,Conor Timmins,25.0,D,16.0,1.0,5.0,6.0,5.0,8.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,14.0,7.1,252.0,15:45,0.4,0.8,1.2,17.0,16.0,0.0,0.0,,6-2,202.0,R/-,4.0,TOR,RD,1.3,1100000.0
236,William Lagesson,27.0,D,21.0,0.0,3.0,3.0,1.0,19.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,316.0,15:02,-0.1,0.6,0.5,32.0,33.0,0.0,0.0,,6-2,211.0,L/-,3.0,TOR,LD/RD,0.9,775000.0
237,Ryan Reaves,37.0,RW,21.0,1.0,0.0,1.0,-11.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,154.0,7:20,-0.2,-0.3,-0.5,2.0,44.0,1.0,0.0,100.0,6-2,225.0,R/-,13.0,TOR,RW,1.6,1350000.0
238,Simon Benoit,25.0,D,32.0,0.0,1.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,501.0,15:40,-0.5,0.9,0.4,50.0,90.0,0.0,0.0,,6-3,203.0,L/-,3.0,TOR,LD,0.9,775000.0
239,Martin Jones,34.0,G,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,930.0,54:44,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,6-5,203.0,-/L,10.0,TOR,G,1.0,875000.0
240,Ilya Samsonov,26.0,G,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,975.0,54:09,0.0,0.0,1.3,0.0,0.0,0.0,0.0,,6-3,217.0,-/L,4.0,TOR,G,4.3,3550000.0
241,Dylan Larkin,27.0,C,42.0,20.0,24.0,44.0,-4.0,33.0,10.0,8.0,2.0,4.0,13.0,11.0,0.0,140.0,14.3,840.0,20:01,4.0,0.7,4.7,20.0,16.0,424.0,360.0,54.1,6-1,199.0,L/-,8.0,DET,C,10.4,8700000.0
242,Alex DeBrincat,26.0,RW,48.0,18.0,24.0,42.0,3.0,21.0,10.0,8.0,0.0,1.0,18.0,6.0,0.0,137.0,13.1,867.0,18:04,3.5,1.0,4.5,22.0,19.0,11.0,14.0,44.0,5-8,180.0,R/-,6.0,DET,"LW, RW",9.4,7875000.0
243,Lucas Raymond,21.0,LW,48.0,13.0,26.0,39.0,-13.0,16.0,11.0,2.0,0.0,3.0,17.0,9.0,0.0,89.0,14.6,846.0,17:37,2.8,0.4,3.2,15.0,32.0,1.0,3.0,25.0,5-11,188.0,R/-,2.0,DET,"RW, LW",1.1,925000.0
244,Shayne Gostisbehere,30.0,D,47.0,7.0,25.0,32.0,-19.0,14.0,5.0,2.0,0.0,1.0,7.0,18.0,0.0,80.0,8.8,915.0,19:28,2.7,0.3,3.0,43.0,18.0,0.0,0.0,,5-11,183.0,L/-,9.0,DET,LD/RD,4.9,4125000.0
245,Daniel Sprong,26.0,RW,48.0,12.0,19.0,31.0,5.0,22.0,10.0,2.0,0.0,1.0,13.0,6.0,0.0,115.0,10.4,617.0,12:51,2.5,0.8,3.4,10.0,16.0,8.0,4.0,66.7,6-0,195.0,R/-,7.0,DET,"RW, LW",2.4,2000000.0
246,J.T. Compher,28.0,LW,43.0,11.0,16.0,27.0,-2.0,26.0,6.0,4.0,1.0,0.0,13.0,3.0,0.0,57.0,19.3,830.0,19:18,1.4,0.8,2.3,27.0,20.0,248.0,319.0,43.7,6-0,190.0,R/-,7.0,DET,"C, RW",6.1,5100000.0
247,Moritz Seider,22.0,D,48.0,6.0,18.0,24.0,1.0,30.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,79.0,7.6,1074.0,22:23,1.6,2.1,3.7,111.0,88.0,0.0,0.0,,6-3,205.0,R/-,2.0,DET,RD,1.0,863333.0
248,Andrew Copp,29.0,C,47.0,9.0,14.0,23.0,2.0,18.0,7.0,1.0,1.0,2.0,12.0,1.0,1.0,79.0,11.4,785.0,16:42,1.0,0.9,1.9,26.0,8.0,285.0,254.0,52.9,6-1,203.0,L/-,9.0,DET,"C, LW, RW",6.7,5625000.0
249,David Perron,35.0,LW,42.0,10.0,12.0,22.0,-12.0,35.0,4.0,6.0,0.0,3.0,6.0,6.0,0.0,74.0,13.5,642.0,15:17,1.4,0.2,1.6,13.0,35.0,8.0,11.0,42.1,6-0,195.0,R/-,16.0,DET,"RW, LW",5.7,4750000.0
250,Michael Rasmussen,24.0,C,48.0,10.0,11.0,21.0,12.0,27.0,9.0,0.0,1.0,2.0,8.0,0.0,3.0,66.0,15.2,728.0,15:11,1.0,1.2,2.3,51.0,55.0,46.0,56.0,45.1,6-6,220.0,L/-,4.0,DET,"LW, C",1.7,1460000.0
251,Robby Fabbri,28.0,C,36.0,13.0,7.0,20.0,-5.0,10.0,11.0,2.0,0.0,3.0,5.0,2.0,0.0,45.0,28.9,485.0,13:29,1.9,0.3,2.2,16.0,17.0,18.0,20.0,47.4,6-1,185.0,L/-,7.0,DET,LW,4.8,4000000.0
252,Joe Veleno,24.0,C,46.0,8.0,10.0,18.0,-10.0,6.0,7.0,1.0,0.0,0.0,8.0,1.0,1.0,55.0,14.5,685.0,14:54,0.7,0.4,1.0,21.0,40.0,198.0,212.0,48.3,6-1,201.0,L/-,3.0,DET,,,
253,Jake Walman,27.0,D,42.0,9.0,8.0,17.0,3.0,24.0,8.0,1.0,0.0,2.0,4.0,3.0,1.0,71.0,12.7,836.0,19:55,1.5,1.8,3.3,123.0,19.0,0.0,0.0,,6-1,218.0,L/-,4.0,DET,LD,4.1,3400000.0
254,Jeff Petry,36.0,D,39.0,2.0,12.0,14.0,2.0,24.0,2.0,0.0,0.0,0.0,11.0,0.0,1.0,49.0,4.1,723.0,18:32,0.7,1.5,2.2,73.0,52.0,0.0,0.0,,6-3,208.0,R/-,13.0,DET,RD,2.8,2343750.0
255,Ben Chiarot,32.0,D,45.0,3.0,9.0,12.0,3.0,34.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,62.0,4.8,878.0,19:31,0.4,1.8,2.2,93.0,84.0,0.0,0.0,,6-3,224.0,L/-,10.0,DET,LD/RD,5.7,4750000.0
256,Olli Maatta,29.0,D,40.0,2.0,9.0,11.0,11.0,6.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,23.0,8.7,623.0,15:35,0.5,2.0,2.5,50.0,31.0,0.0,0.0,,6-2,207.0,L/-,10.0,DET,LD,3.6,3000000.0
257,Christian Fischer,26.0,RW,45.0,2.0,7.0,9.0,7.0,24.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,50.0,4.0,490.0,10:54,-0.3,0.8,0.5,14.0,52.0,58.0,86.0,40.3,6-2,212.0,R/-,7.0,DET,"RW, LW",1.3,1125000.0
258,Justin Holl,32.0,D,33.0,0.0,5.0,5.0,8.0,22.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,502.0,15:13,-0.1,1.5,1.4,33.0,33.0,0.0,0.0,,6-4,194.0,R/-,6.0,DET,RD,4.1,3400000.0
259,Klim Kostin,24.0,C,28.0,3.0,1.0,4.0,1.0,38.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,14.3,244.0,8:43,0.0,0.3,0.3,5.0,43.0,3.0,1.0,75.0,6-4,232.0,L/-,4.0,DET,"LW, RW",2.4,2000000.0
260,Alex Lyon,31.0,G,19.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1071.0,56:23,0.0,0.0,4.6,0.0,0.0,0.0,0.0,,6-1,196.0,-/L,6.0,DET,G,1.1,900000.0
261,James Reimer,35.0,G,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,745.0,53:12,0.0,0.0,1.8,0.0,0.0,0.0,0.0,,6-2,200.0,-/L,13.0,DET,G,1.8,1500000.0
262,Nikita Kucherov,30.0,RW,48.0,32.0,51.0,83.0,2.0,12.0,21.0,11.0,0.0,5.0,25.0,26.0,0.0,205.0,15.6,1054.0,21:58,8.1,1.4,9.5,19.0,21.0,2.0,2.0,50.0,5-11,181.0,L/-,9.0,TBL,RW,11.4,9500000.0
263,Brayden Point,27.0,C,49.0,23.0,29.0,52.0,-12.0,8.0,16.0,7.0,0.0,5.0,17.0,12.0,0.0,133.0,17.3,1002.0,20:27,4.4,0.8,5.2,31.0,9.0,161.0,205.0,44.0,5-11,180.0,R/-,7.0,TBL,"C, RW",11.4,9500000.0
264,Victor Hedman,33.0,D,47.0,9.0,38.0,47.0,4.0,40.0,5.0,4.0,0.0,1.0,21.0,17.0,0.0,99.0,9.1,1154.0,24:34,3.9,3.0,6.9,57.0,24.0,0.0,0.0,,6-7,244.0,L/-,14.0,TBL,LD,9.4,7875000.0
265,Steven Stamkos,33.0,C,46.0,20.0,25.0,45.0,-20.0,22.0,9.0,11.0,0.0,3.0,9.0,16.0,0.0,141.0,14.2,864.0,18:47,3.9,0.3,4.2,18.0,31.0,194.0,183.0,51.5,6-0,182.0,R/-,15.0,TBL,"LW, C",10.2,8500000.0
266,Brandon Hagel,25.0,LW,49.0,14.0,27.0,41.0,-1.0,43.0,14.0,0.0,0.0,1.0,23.0,4.0,0.0,114.0,12.3,931.0,19:01,2.7,1.1,3.8,27.0,19.0,20.0,24.0,45.5,6-2,179.0,L/-,4.0,TBL,LW,1.8,1500000.0
267,Anthony Cirelli,26.0,C,48.0,10.0,14.0,24.0,-5.0,30.0,7.0,3.0,0.0,0.0,13.0,1.0,0.0,88.0,11.4,871.0,18:09,0.9,0.9,1.8,45.0,26.0,259.0,272.0,48.8,6-0,189.0,L/-,6.0,TBL,"C, LW",7.5,6250000.0
268,Darren Raddysh,27.0,D,49.0,4.0,13.0,17.0,-7.0,8.0,4.0,0.0,0.0,2.0,11.0,2.0,0.0,59.0,6.8,949.0,19:22,0.8,1.7,2.5,54.0,45.0,0.0,0.0,,6-1,200.0,R/-,2.0,TBL,RD,0.9,762500.0
269,Luke Glendening,34.0,C,49.0,8.0,1.0,9.0,2.0,29.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,29.0,27.6,561.0,11:27,0.1,0.8,0.9,32.0,58.0,323.0,244.0,57.0,5-11,190.0,R/-,10.0,TBL,"C, RW, LW",1.0,800000.0
270,Alex Barre-Boulet,26.0,F,32.0,6.0,3.0,9.0,-8.0,10.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,44.0,13.6,367.0,11:28,0.4,0.2,0.6,7.0,16.0,14.0,11.0,56.0,5-10,180.0,L/-,3.0,TBL,"RW, LW",0.9,758333.0
271,Conor Sheary,31.0,LW,31.0,1.0,8.0,9.0,0.0,6.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,26.0,3.8,337.0,10:53,0.0,0.4,0.4,21.0,4.0,1.0,2.0,33.3,5-9,179.0,L/-,8.0,TBL,"LW, RW",2.4,2000000.0
272,Calvin de Haan,32.0,D,44.0,3.0,4.0,7.0,-8.0,16.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,46.0,6.5,727.0,16:32,0.1,1.1,1.1,61.0,58.0,0.0,0.0,,6-1,195.0,L/-,11.0,TBL,,,
273,Tyler Motte,28.0,C,39.0,4.0,2.0,6.0,-1.0,8.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,51.0,7.8,490.0,12:34,-0.4,0.6,0.2,20.0,47.0,44.0,48.0,47.8,5-10,192.0,L/-,7.0,TBL,"LW, RW",1.0,800000.0
